STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,DZA,Algeria,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,2381740,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ASM,American Samoa,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,200,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,AGO,Angola,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,1246700,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,AND,Andorra,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,470,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,AIA,Anguilla,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,90,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ATG,Antigua and Barbuda,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,440,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ARG,Argentina,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,2780400,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ARM,Armenia,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,29740,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,AZE,Azerbaijan,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,86600,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BHS,Bahamas,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,13880,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BHR,Bahrain,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,790,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BGD,Bangladesh,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,147570,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BRB,Barbados,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,430,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BLZ,Belize,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,22970,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BEN,Benin,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,114760,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BMU,Bermuda,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,4290,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BTN,Bhutan,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,38390,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BOL,Bolivia,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,1098580,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BIH,Bosnia and Herzegovina,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,51210,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BWA,Botswana,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,581730,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BRA,Brazil,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,8515770,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,VGB,British Virgin Islands,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,150,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BRN,Brunei Darussalam,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,5770,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BGR,Bulgaria,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,111000,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BFA,Burkina Faso,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,274200,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BDI,Burundi,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,27830,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CPV,Cabo Verde,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,4030,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,KHM,Cambodia,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,181040,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CYM,Cayman Islands,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,264,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CAF,Central African Republic,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,622980,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,TCD,Chad,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,1284000,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CHN,China (People’s Republic of),A,Annual,AREA,Total area,KM2,Square kilometres,2021,,9600013,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,COM,Comoros,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,1861,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,COG,Congo,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,342000,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CIV,Côte d’Ivoire,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,322460,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,HRV,Croatia,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,88070,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CUB,Cuba,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,109880,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CUW,Curaçao,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,444,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CYP,Cyprus,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,9250,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PRK,Democratic People’s Republic of Korea,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,120540,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,DJI,Djibouti,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,23200,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,DOM,Dominican Republic,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,146839.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ECU,Ecuador,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,256370,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,EGY,Egypt,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,1001450,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SLV,El Salvador,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,21040,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GNQ,Equatorial Guinea,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,28050,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,FLK,Falkland Islands (Malvinas),A,Annual,AREA,Total area,KM2,Square kilometres,2021,,12170,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,FRO,Faroe Islands,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,12960,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,FJI,Fiji,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,18270,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GUF,French Guiana,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,83600,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PYF,French Polynesia,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,3471,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GAB,Gabon,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,267670,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GMB,Gambia,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,11300,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GEO,Georgia,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,69700,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GHA,Ghana,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,238533,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GRL,Greenland,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,410450,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GRD,Grenada,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,340,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GLP,Guadeloupe,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,1630,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GUM,Guam,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,540,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GTM,Guatemala,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,108890,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GIN,Guinea,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,245860,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GNB,Guinea-Bissau,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,36130,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GUY,Guyana,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,214970,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,HTI,Haiti,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,27750,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,VAT,Holy See,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,0.44,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,HND,Honduras,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,112490,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,HKG,Hong Kong (China),A,Annual,AREA,Total area,KM2,Square kilometres,2021,,1110,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,IND,India,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,3287260,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,IDN,Indonesia,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,1916907,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,IRN,Iran,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,1745150,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,IRQ,Iraq,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,435050,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,JAM,Jamaica,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,10990,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,JOR,Jordan,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,89318,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,KAZ,Kazakhstan,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,2724900,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,KEN,Kenya,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,591969,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,KIR,Kiribati,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,810,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,KWT,Kuwait,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,17820,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,KGZ,Kyrgyzstan,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,199950,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LAO,Lao People’s Democratic Republic,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,236800,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LBN,Lebanon,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,10450,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LSO,Lesotho,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,30360,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LBR,Liberia,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,111370,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LBY,Libya,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,1759540,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LIE,Liechtenstein,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,160,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MAC,Macau (China),A,Annual,AREA,Total area,KM2,Square kilometres,2021,,33,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MDG,Madagascar,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,587295,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MWI,Malawi,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,118480,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MDV,Maldives,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,300,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MLI,Mali,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,1240190,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MTQ,Martinique,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,1087.43,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MRT,Mauritania,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,1030700,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MUS,Mauritius,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,2007,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MYT,Mayotte,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,366.26,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,FSM,Micronesia,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,700,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MDA,Moldova,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,33850,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MCO,Monaco,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,74.89999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MNG,Mongolia,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,1564116,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MSR,Montserrat,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,100,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MAR,Morocco,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,446550,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MOZ,Mozambique,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,799380,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MMR,Myanmar,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,676590,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,NAM,Namibia,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,824290,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,NPL,Nepal,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,147180,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,NIC,Nicaragua,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,130370,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,NER,Niger,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,1267000,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,NGA,Nigeria,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,923770,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MKD,North Macedonia,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,25710,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,OMN,Oman,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,309500,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PAK,Pakistan,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,796100,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PAN,Panama,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,75320,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PNG,Papua New Guinea,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,462840,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PRY,Paraguay,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,406752,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PER,Peru,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,1285220,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PHL,Philippines,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,300000,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PCN,Pitcairn,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,47,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PRI,Puerto Rico,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,8870,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,QAT,Qatar,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,11490,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ROU,Romania,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,238400,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,RUS,Russia,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,17125190,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,RWA,Rwanda,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,26340,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LCA,Saint Lucia,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,620,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,WSM,Samoa,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,2840,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SMR,San Marino,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,60,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,STP,Sao Tome and Principe,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,960,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SAU,Saudi Arabia,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,2149690,,A,Normal value,0,Units,1,One
